"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","271","","","","0"
"2011-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","271","","","","0"
"2012-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","267","","","","0"
"2012-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","267","","","","0"
"2012-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","272","","","","0"
"2012-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","277","","","","0"
"2013-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","274","","","","0"
"2013-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","275","","","","0"
"2013-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","275","","","","0"
"2013-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","268","","","","0"
"2014-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","280","","","","0"
"2014-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","275","","","","0"
"2014-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","278","","","","0"
"2014-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","288","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","284","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","283","","","","0"
"2015-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","294","","","","0"
"2015-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","296","","","","0"
"2016-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","291","","","","0"
"2016-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","296","","","","0"
"2016-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","302","","","","0"
"2016-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","298","","","","0"
"2017-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","293","","","","0"
"2017-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","295","","","","0"
"2017-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","303","","","","0"
"2017-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","306","","","","0"
"2018-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","305","","","","0"
"2018-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","304","","","","0"
"2018-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","295","","","","0"
"2018-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","298","","","","0"
"2019-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","317","","","","0"
"2019-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","310","","","","0"
"2019-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","314","","","","0"
"2019-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","299","","","","0"
"2020-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","303","","","","0"
"2020-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","270","","","","0"
"2020-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","339","","","","0"
"2020-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","359","","","","0"
"2021-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","383","","","","0"
"2021-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","354","","","","0"
"2021-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","358","","","","0"
"2021-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","366","","","","0"
"2022-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","310","","","","0"
"2022-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","322","","","","0"
"2022-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","331","","","","0"
"2022-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v62700522","1.1.1.75","337","","","","0"
"2003-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","969","","","","0"
"2003-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","962","","","","0"
"2003-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","961","","","","0"
"2003-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","952","","","","0"
"2004-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","968","","","","0"
"2004-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","984","","","","0"
"2004-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1000","","","","0"
"2004-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1010","","","","0"
"2005-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1034","","","","0"
"2005-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1052","","","","0"
"2005-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1052","","","","0"
"2005-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1055","","","","0"
"2006-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1119","","","","0"
"2006-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1108","","","","0"
"2006-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1129","","","","0"
"2006-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1139","","","","0"
"2007-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1191","","","","0"
"2007-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1177","","","","0"
"2007-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1234","","","","0"
"2007-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1234","","","","0"
"2008-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1276","","","","0"
"2008-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1312","","","","0"
"2008-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1350","","","","0"
"2008-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1347","","","","0"
"2009-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1310","","","","0"
"2009-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1261","","","","0"
"2009-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1272","","","","0"
"2009-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1275","","","","0"
"2010-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1283","","","","0"
"2010-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1254","","","","0"
"2010-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1257","","","","0"
"2010-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1274","","","","0"
"2011-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1261","","","","0"
"2011-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1263","","","","0"
"2011-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1260","","","","0"
"2011-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1288","","","","0"
"2012-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1306","","","","0"
"2012-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1330","","","","0"
"2012-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1346","","","","0"
"2012-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1338","","","","0"
"2013-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1318","","","","0"
"2013-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1328","","","","0"
"2013-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1358","","","","0"
"2013-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1355","","","","0"
"2014-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1356","","","","0"
"2014-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1382","","","","0"
"2014-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1405","","","","0"
"2014-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1420","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1437","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1442","","","","0"
"2015-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1469","","","","0"
"2015-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1509","","","","0"
"2016-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1491","","","","0"
"2016-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1474","","","","0"
"2016-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1455","","","","0"
"2016-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1449","","","","0"
"2017-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1469","","","","0"
"2017-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1436","","","","0"
"2017-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1517","","","","0"
"2017-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1616","","","","0"
"2018-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1576","","","","0"
"2018-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1539","","","","0"
"2018-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1624","","","","0"
"2018-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1755","","","","0"
"2019-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1711","","","","0"
"2019-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1651","","","","0"
"2019-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1610","","","","0"
"2019-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1596","","","","0"
"2020-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1734","","","","0"
"2020-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","1966","","","","0"
"2020-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","2255","","","","0"
"2020-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","2252","","","","0"
"2021-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","2604","","","","0"
"2021-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","2205","","","","0"
"2021-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","2300","","","","0"
"2021-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","2307","","","","0"
"2022-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","2317","","","","0"
"2022-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","2361","","","","0"
"2022-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","2271","","","","0"
"2022-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Games, toys and hobbies","Dollars","81","millions","6","v62700523","1.1.1.76","2246","","","","0"
"2003-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","913","","","","0"
"2003-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","912","","","","0"
"2003-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","920","","","","0"
"2003-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","934","","","","0"
"2004-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","942","","","","0"
"2004-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","941","","","","0"
"2004-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","948","","","","0"
"2004-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","948","","","","0"
"2005-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","978","","","","0"
"2005-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","993","","","","0"
"2005-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","985","","","","0"
"2005-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1002","","","","0"
"2006-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1028","","","","0"
"2006-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1054","","","","0"
"2006-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1065","","","","0"
"2006-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1065","","","","0"
"2007-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1081","","","","0"
"2007-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1084","","","","0"
"2007-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1101","","","","0"
"2007-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1110","","","","0"
"2008-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1081","","","","0"
"2008-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1108","","","","0"
"2008-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1125","","","","0"
"2008-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1129","","","","0"
"2009-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1116","","","","0"
"2009-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1136","","","","0"
"2009-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1139","","","","0"
"2009-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1120","","","","0"
"2010-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1143","","","","0"
"2010-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1152","","","","0"
"2010-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1167","","","","0"
"2010-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1183","","","","0"
"2011-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1188","","","","0"
