"REF_DATE","GEO","DGUID","Seasonality","Credit liabilities of households","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-05","Canada","2016A000011124","Raw data","Of which: Auto loans","Dollars","81","millions","6","v1245521519","1.1.44","90911","","","","0"
"2021-06","Canada","2016A000011124","Raw data","Of which: Auto loans","Dollars","81","millions","6","v1245521519","1.1.44","91542","","","","0"
"2021-07","Canada","2016A000011124","Raw data","Of which: Auto loans","Dollars","81","millions","6","v1245521519","1.1.44","91917","","","","0"
"2021-08","Canada","2016A000011124","Raw data","Of which: Auto loans","Dollars","81","millions","6","v1245521519","1.1.44","92298","","","","0"
"2021-09","Canada","2016A000011124","Raw data","Of which: Auto loans","Dollars","81","millions","6","v1245521519","1.1.44","92252","","","","0"
"2021-10","Canada","2016A000011124","Raw data","Of which: Auto loans","Dollars","81","millions","6","v1245521519","1.1.44","92487","","","","0"
"2021-11","Canada","2016A000011124","Raw data","Of which: Auto loans","Dollars","81","millions","6","v1245521519","1.1.44","92430","","","","0"
"2021-12","Canada","2016A000011124","Raw data","Of which: Auto loans","Dollars","81","millions","6","v1245521519","1.1.44","92183","","","","0"
"2009-01","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","52852","","","","0"
"2009-02","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","52212","","","","0"
"2009-03","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","52030","","","","0"
"2009-04","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","52531","","","","0"
"2009-05","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","53374","","","","0"
"2009-06","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","53900","","","","0"
"2009-07","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","53953","","","","0"
"2009-08","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","54214","","","","0"
"2009-09","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","55269","","","","0"
"2009-10","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","55357","","","","0"
"2009-11","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","55271","","","","0"
"2009-12","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","57169","","","","0"
"2010-01","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","56434","","","","0"
"2010-02","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","55736","","","","0"
"2010-03","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","55178","","","","0"
"2010-04","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","56054","","","","0"
"2010-05","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","56501","","","","0"
"2010-06","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","55925","","","","0"
"2010-07","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","55846","","","","0"
"2010-08","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","56099","","","","0"
"2010-09","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","57813","","","","0"
"2010-10","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","58178","","","","0"
"2010-11","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","58605","","","","0"
"2010-12","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","60332","","","","0"
"2011-01","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","66756","","","","0"
"2011-02","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","64994","","","","0"
"2011-03","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","64449","","","","0"
"2011-04","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","64832","","","","0"
"2011-05","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","63282","","","","0"
"2011-06","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","63377","","","","0"
"2011-07","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","63558","","","","0"
"2011-08","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","62940","","","","0"
"2011-09","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","63581","","","","0"
"2011-10","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","63009","","","","0"
"2011-11","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","78468","","","","0"
"2011-12","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","79785","","","","0"
"2012-01","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","78471","","","","0"
"2012-02","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","76345","","","","0"
"2012-03","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","75677","","","","0"
"2012-04","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","75972","","","","0"
"2012-05","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","76736","","","","0"
"2012-06","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","77287","","","","0"
"2012-07","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","77154","","","","0"
"2012-08","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","77286","","","","0"
"2012-09","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","77872","","","","0"
"2012-10","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","77488","","","","0"
"2012-11","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","74664","","","","0"
"2012-12","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","76422","","","","0"
"2013-01","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","74887","","","","0"
"2013-02","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","73426","","","","0"
"2013-03","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","73041","","","","0"
"2013-04","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","73585","","","","0"
"2013-05","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","71867","","","","0"
"2013-06","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","72409","","","","0"
"2013-07","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","72536","","","","0"
"2013-08","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","73154","","","","0"
"2013-09","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","73853","","","","0"
"2013-10","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","73303","","","","0"
"2013-11","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","73435","","","","0"
"2013-12","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","75488","","","","0"
"2014-01","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","73895","","","","0"
"2014-02","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","72504","","","","0"
"2014-03","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","72195","","","","0"
"2014-04","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","72772","","","","0"
"2014-05","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","74113","","","","0"
"2014-06","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","75180","","","","0"
"2014-07","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","75130","","","","0"
"2014-08","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","75303","","","","0"
"2014-09","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","76014","","","","0"
"2014-10","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","75496","","","","0"
"2014-11","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","75641","","","","0"
"2014-12","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","77453","","","","0"
"2015-01","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","75943","","","","0"
"2015-02","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","74481","","","","0"
"2015-03","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","74327","","","","0"
"2015-04","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","75120","","","","0"
"2015-05","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","76359","","","","0"
"2015-06","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","77190","","","","0"
"2015-07","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","77376","","","","0"
"2015-08","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","77423","","","","0"
"2015-09","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","78187","","","","0"
"2015-10","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","77822","","","","0"
"2015-11","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","78499","","","","0"
"2015-12","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","80321","","","","0"
"2016-01","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","78658","","","","0"
"2016-02","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","76757","","","","0"
"2016-03","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","76486","","","","0"
"2016-04","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","78269","","","","0"
"2016-05","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","79095","","","","0"
"2016-06","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","80045","","","","0"
"2016-07","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","79577","","","","0"
"2016-08","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","79553","","","","0"
"2016-09","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","80254","","","","0"
"2016-10","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","80012","","","","0"
"2016-11","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","80386","","","","0"
"2016-12","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","82868","","","","0"
"2017-01","Canada","2016A000011124","Raw data","Credit cards","Dollars","81","millions","6","v1231415571","1.1.4","81281","","","","0"
